SqFt,Bedrooms,Bathrooms,AgeYears,GarageSpaces,LotSize,OverallQuality,DistanceToCityKm,Neighborhood,SalePrice,RoomsTotal,QualityPerAge
1068.0,4,3.1,19.0,3.0,3383.0,7,27.1,Downtown,285824.0,7.1,0.35
1696.0,4,3.2,36.0,2.0,4327.0,8,29.1,Waterfront,393498.0,7.2,0.21621621621621623
2307.0,2,2.4,14.0,2.0,7486.0,2,0.3,Downtown,408025.0,4.4,0.13333333333333333
1730.0,4,3.1,3.0,2.0,5808.0,3,23.4,Waterfront,425946.0,7.1,0.75
2631.0,2,1.4,0.0,2.0,3482.0,4,47.7,Suburb,305220.0,3.4,4.0
1002.0,3,2.1,7.0,0.0,2357.0,5,22.8,Suburb,195781.0,5.1,0.625
1793.0,3,2.4,24.0,1.0,3698.0,3,8.9,Suburb,265323.0,5.4,0.12
1111.0,3,1.7,31.0,2.0,2932.0,5,9.7,Downtown,246953.0,4.7,0.15625
2000.0,3,2.2,7.0,1.0,6051.0,8,1.0,Downtown,374795.0,5.2,1.0
2288.0,5,4.0,14.0,0.0,4222.0,8,16.6,Downtown,409003.0,9.0,0.5333333333333333
1569.0,2,1.0,11.0,2.0,3892.0,2,0.5,Downtown,313563.0,3.0,0.16666666666666666
500.0,4,3.7,11.0,2.0,1415.0,6,3.1,Rural,161693.0,7.7,0.5
1909.0,3,2.9,5.0,1.0,2881.0,4,37.8,Suburb,264166.0,5.9,0.6666666666666666
2040.0,2,1.5,3.0,2.0,6268.0,9,4.4,Downtown,395410.0,3.5,2.25
2022.0,2,2.0,4.0,2.0,5245.0,10,1.1,Waterfront,543075.0,4.0,2.0
2480.0,5,3.5,1.0,2.0,8392.0,2,27.9,Rural,280699.0,8.5,1.0
1211.0,4,3.5,4.0,2.0,2399.0,8,33.2,Waterfront,337622.0,7.5,1.6
2174.0,5,4.0,0.0,1.0,3150.0,1,1.7,Waterfront,421661.0,9.0,1.0
2456.0,5,2.8,20.0,1.0,5808.0,6,16.0,Downtown,444508.0,7.8,0.2857142857142857
822.0,2,2.0,8.0,1.0,1149.0,10,4.0,Suburb,232629.0,4.0,1.1111111111111112
1976.0,3,2.2,72.0,2.0,6778.0,1,3.8,Rural,242056.0,5.2,0.0136986301369863
1523.0,4,2.9,4.0,2.0,1963.0,2,2.4,Suburb,271108.0,6.9,0.4
1755.0,3,1.9,8.0,2.0,5148.0,3,0.4,Downtown,326755.0,4.9,0.3333333333333333
1991.0,3,3.2,9.0,2.0,4794.0,9,2.5,Rural,297567.0,6.2,0.9
1532.0,3,2.8,0.0,2.0,3137.0,5,0.4,Downtown,324389.0,5.8,5.0
1428.0,3,1.9,37.0,2.0,1930.0,10,20.7,Downtown,291331.0,4.9,0.2631578947368421
1819.0,3,1.6,1.0,1.0,4786.0,10,8.7,Suburb,327988.0,4.6,5.0
1202.0,2,1.5,56.0,0.0,3060.0,2,17.4,Suburb,168039.0,3.5,0.03508771929824561
1203.0,3,2.5,45.0,2.0,2221.0,10,10.1,Suburb,266312.0,5.5,0.21739130434782608
2174.0,3,2.4,15.0,0.0,7160.0,5,1.1,Downtown,408214.0,5.4,0.3125
1168.0,3,2.9,16.0,1.0,2219.0,5,22.6,Rural,172663.0,5.9,0.29411764705882354
2166.0,2,2.1,21.0,2.0,4840.0,1,18.4,Downtown,315134.0,4.1,0.045454545454545456
2054.0,4,3.4,10.0,1.0,5034.0,3,3.4,Downtown,412292.0,7.4,0.2727272727272727
851.0,1,1.3,21.0,2.0,1217.0,5,0.9,Rural,153263.0,2.3,0.22727272727272727
1427.0,3,1.6,1.0,1.0,4772.0,9,9.7,Waterfront,417754.0,4.6,4.5
2457.0,4,2.8,1.0,0.0,5065.0,10,10.4,Rural,337097.0,6.8,5.0
1260.0,3,2.8,12.0,1.0,1746.0,1,18.2,Rural,136844.0,5.8,0.07692307692307693
1545.0,3,2.3,16.0,2.0,3230.0,8,0.4,Suburb,306776.0,5.3,0.47058823529411764
2054.0,4,3.2,44.0,1.0,5300.0,1,1.2,Suburb,303831.0,7.2,0.022222222222222223
2231.0,3,2.1,2.0,2.0,5313.0,9,7.3,Downtown,458223.0,5.1,3.0
1662.0,4,2.4,35.0,2.0,4649.0,6,7.7,Suburb,277624.0,6.4,0.16666666666666666
1471.0,4,2.8,5.0,3.0,1953.0,1,0.3,Suburb,297655.0,6.8,0.16666666666666666
2582.0,4,3.1,10.0,1.0,4788.0,8,4.0,Downtown,495001.0,7.1,0.7272727272727273
2756.0,3,2.0,8.0,2.0,8500.0,5,7.0,Rural,374403.0,5.0,0.5555555555555556
2338.0,2,1.6,10.0,2.0,3235.0,7,10.7,Suburb,346646.0,3.6,0.6363636363636364
1847.0,3,1.8,3.0,3.0,5851.0,7,3.0,Downtown,406249.0,4.8,1.75
1355.0,3,2.9,14.0,3.0,1912.0,7,5.3,Downtown,317149.0,5.9,0.4666666666666667
1343.0,3,2.2,32.0,1.0,4189.0,6,13.5,Suburb,244756.0,5.2,0.18181818181818182
2087.0,3,3.0,12.0,2.0,4236.0,8,24.6,Downtown,410982.0,6.0,0.6153846153846154
2030.0,3,3.1,13.0,1.0,5294.0,9,2.1,Rural,282872.0,6.1,0.6428571428571429
2571.0,1,1.1,38.0,0.0,3989.0,2,2.3,Suburb,324488.0,2.1,0.05128205128205128
2158.0,3,1.8,24.0,0.0,2918.0,7,22.5,Suburb,303074.0,4.8,0.28
973.0,3,1.3,13.0,2.0,1651.0,2,4.0,Suburb,189041.0,4.3,0.14285714285714285
2379.0,4,2.2,6.0,2.0,3554.0,6,10.1,Rural,316001.0,6.2,0.8571428571428571
1251.0,1,1.0,43.0,0.0,2400.0,2,7.6,Suburb,174603.0,2.0,0.045454545454545456
1589.0,3,3.0,17.0,2.0,3787.0,10,2.7,Suburb,348353.0,6.0,0.5555555555555556
1938.0,5,3.6,5.0,1.0,4950.0,6,8.5,Suburb,334996.0,8.6,1.0
2898.0,2,1.9,6.0,2.0,8742.0,2,8.5,Downtown,443810.0,3.9,0.2857142857142857
3510.0,3,1.2,33.0,1.0,9510.0,1,7.2,Rural,381887.0,4.2,0.029411764705882353
2134.0,2,1.1,1.0,1.0,5549.0,7,0.8,Rural,298683.0,3.1,3.5
1699.0,4,3.3,97.0,1.0,3648.0,3,42.7,Suburb,210147.0,7.3,0.030612244897959183
2094.0,3,2.4,3.0,1.0,4795.0,4,4.1,Rural,274974.0,5.4,1.0
2288.0,3,2.2,32.0,2.0,4927.0,6,8.1,Rural,263770.0,5.2,0.18181818181818182
1624.0,3,2.6,10.0,1.0,5094.0,5,17.4,Rural,235944.0,5.6,0.45454545454545453
2787.0,4,3.7,14.0,2.0,4819.0,4,4.4,Rural,324435.0,7.7,0.26666666666666666
1927.0,2,1.6,43.0,1.0,2338.0,9,11.9,Suburb,318753.0,3.6,0.20454545454545456
2074.0,1,1.1,11.0,2.0,5596.0,6,28.6,Suburb,344217.0,2.1,0.5
2166.0,4,3.0,15.0,2.0,3608.0,6,3.6,Suburb,377134.0,7.0,0.375
2032.0,3,3.5,1.0,0.0,6598.0,2,4.2,Rural,232111.0,6.5,1.0
2261.0,4,1.9,0.0,2.0,7180.0,6,18.9,Downtown,393653.0,5.9,6.0
1461.0,3,2.6,6.0,0.0,2011.0,7,1.4,Rural,224531.0,5.6,1.0
1493.0,4,2.8,23.0,2.0,2157.0,8,0.2,Rural,241102.0,6.8,0.3333333333333333
1195.0,3,2.6,3.0,1.0,2795.0,8,19.2,Downtown,275611.0,5.6,2.0
2042.0,4,2.6,2.0,2.0,5312.0,9,13.8,Rural,282330.0,6.6,3.0
2228.0,5,3.5,11.0,2.0,4082.0,10,28.8,Downtown,425631.0,8.5,0.8333333333333334
2052.0,3,2.7,21.0,3.0,5845.0,3,0.5,Suburb,355665.0,5.7,0.13636363636363635
2721.0,2,3.3,25.0,2.0,6988.0,10,1.4,Rural,354832.0,5.3,0.38461538461538464
1797.0,3,2.7,4.0,2.0,3499.0,7,0.9,Downtown,350269.0,5.7,1.4
2168.0,2,1.3,2.0,1.0,2728.0,7,9.2,Rural,262968.0,3.3,2.3333333333333335
1200.0,2,1.5,56.0,3.0,3510.0,1,7.5,Rural,151415.0,3.5,0.017543859649122806
1587.0,3,2.1,6.0,2.0,2688.0,8,3.6,Suburb,286955.0,5.1,1.1428571428571428
2183.0,3,1.4,38.0,1.0,6809.0,4,0.5,Downtown,396041.0,4.4,0.10256410256410256
2267.0,3,2.1,40.0,2.0,4912.0,5,8.2,Downtown,408877.0,5.1,0.12195121951219512
1638.0,3,2.7,30.0,1.0,4140.0,6,6.8,Suburb,283309.0,5.7,0.1935483870967742
1761.0,4,2.3,4.0,2.0,5649.0,3,1.0,Waterfront,403708.0,6.3,0.6
965.0,2,2.2,34.0,2.0,3075.0,5,19.2,Suburb,193948.0,4.2,0.14285714285714285
1604.0,2,1.9,29.0,1.0,3295.0,10,1.8,Downtown,364331.0,3.9,0.3333333333333333
2290.0,2,1.3,18.0,2.0,3848.0,5,10.9,Suburb,289962.0,3.3,0.2631578947368421
2116.0,3,2.2,8.0,1.0,6312.0,1,17.3,Suburb,308685.0,5.2,0.1111111111111111
2075.0,2,2.5,6.0,1.0,4557.0,3,6.9,Rural,239947.0,4.5,0.42857142857142855
1827.0,3,2.7,3.0,1.0,2999.0,3,2.3,Downtown,328389.0,5.7,0.75
1804.0,3,2.3,14.0,2.0,5917.0,1,3.0,Rural,223414.0,5.3,0.06666666666666667
1437.0,4,2.8,18.0,1.0,2379.0,7,17.4,Suburb,253429.0,6.8,0.3684210526315789
2184.0,1,1.1,9.0,2.0,2750.0,1,2.8,Waterfront,376685.0,2.1,0.1
2032.0,4,2.6,13.0,2.0,2533.0,7,11.0,Suburb,322387.0,6.6,0.5
2071.0,4,1.8,9.0,1.0,5449.0,4,37.0,Suburb,293233.0,5.8,0.4
1511.0,4,3.9,20.0,0.0,4113.0,9,60.0,Waterfront,359018.0,7.9,0.42857142857142855
616.0,5,3.6,46.0,1.0,1180.0,7,6.1,Downtown,232465.0,8.6,0.14893617021276595
2403.0,1,1.3,4.0,1.0,4652.0,5,14.0,Waterfront,496690.0,2.3,1.0
1537.0,2,1.7,10.0,2.0,3045.0,7,37.0,Suburb,241260.0,3.7,0.6363636363636364
1325.0,4,2.5,3.0,0.0,3663.0,9,3.8,Downtown,339400.0,6.5,2.25
2181.0,3,2.2,20.0,3.0,2909.0,10,2.3,Suburb,358436.0,5.2,0.47619047619047616
1584.0,3,1.5,26.0,2.0,5286.0,6,1.0,Rural,246021.0,4.5,0.2222222222222222
2383.0,4,4.0,54.0,1.0,4079.0,1,1.2,Downtown,367750.0,8.0,0.01818181818181818
2139.0,4,2.3,7.0,1.0,7485.0,6,15.4,Suburb,352692.0,6.3,0.75
2176.0,5,3.0,60.0,1.0,3470.0,1,7.1,Suburb,282193.0,8.0,0.01639344262295082
1049.0,5,3.3,1.0,2.0,3120.0,4,16.6,Suburb,247258.0,8.3,2.0
2467.0,4,3.5,18.0,0.0,4228.0,8,12.5,Downtown,412671.0,7.5,0.42105263157894735
1944.0,3,2.3,1.0,1.0,2694.0,5,9.0,Rural,219131.0,5.3,2.5
1597.0,4,2.3,45.0,2.0,5130.0,5,7.5,Waterfront,409514.0,6.3,0.10869565217391304
1879.0,1,1.7,15.0,1.0,5966.0,10,0.4,Waterfront,503638.0,2.7,0.625
823.0,2,2.1,22.0,1.0,1752.0,8,16.5,Rural,162391.0,4.1,0.34782608695652173
2025.0,4,3.2,36.0,2.0,5701.0,8,4.3,Downtown,437544.0,7.2,0.21621621621621623
1234.0,3,2.7,3.0,2.0,3062.0,1,6.6,Rural,186211.0,5.7,0.25
1056.0,2,2.9,1.0,1.0,3339.0,5,0.2,Downtown,305036.0,4.9,2.5
963.0,2,2.8,42.0,2.0,1853.0,5,22.0,Downtown,230935.0,4.8,0.11627906976744186
2412.0,4,2.6,8.0,0.0,5800.0,8,18.6,Suburb,394367.0,6.6,0.8888888888888888
1454.0,3,3.1,3.0,2.0,3368.0,1,6.3,Suburb,240201.0,6.1,0.25
2644.0,4,3.1,13.0,2.0,5325.0,7,6.9,Rural,328459.0,7.1,0.5
1505.0,2,1.9,18.0,2.0,4892.0,7,9.8,Suburb,291393.0,3.9,0.3684210526315789
861.0,4,2.1,1.0,3.0,1362.0,9,2.5,Suburb,256767.0,6.1,4.5
1186.0,4,2.8,6.0,3.0,1831.0,2,2.0,Downtown,236373.0,6.8,0.2857142857142857
2480.0,3,1.9,1.0,3.0,6267.0,3,9.0,Waterfront,519659.0,4.9,1.5
1714.0,3,2.7,11.0,2.0,4649.0,4,0.9,Suburb,295920.0,5.7,0.3333333333333333
1498.0,2,2.2,45.0,1.0,2468.0,1,4.8,Suburb,214377.0,4.2,0.021739130434782608
1888.0,5,2.5,81.0,2.0,3962.0,7,5.4,Downtown,348048.0,7.5,0.08536585365853659
2076.0,4,2.9,20.0,2.0,7011.0,10,3.8,Rural,311074.0,6.9,0.47619047619047616
2415.0,5,4.1,4.0,2.0,4268.0,3,1.6,Suburb,371962.0,9.1,0.6
2597.0,3,2.2,47.0,1.0,7109.0,3,3.5,Downtown,426111.0,5.2,0.0625
1602.0,4,3.3,15.0,3.0,4650.0,3,3.3,Downtown,323094.0,7.3,0.1875
1071.0,4,3.1,3.0,2.0,2389.0,8,5.5,Suburb,291485.0,7.1,2.0
1573.0,4,3.1,51.0,3.0,5279.0,9,9.0,Suburb,349805.0,7.1,0.17307692307692307
1943.0,5,3.4,28.0,2.0,5624.0,10,27.6,Downtown,389420.0,8.4,0.3448275862068966
1270.0,3,1.7,26.0,1.0,2862.0,2,1.2,Waterfront,282962.0,4.7,0.07407407407407407
1274.0,2,1.1,25.0,0.0,3197.0,10,16.5,Downtown,302430.0,3.1,0.38461538461538464
1989.0,4,3.3,4.0,0.0,5555.0,10,2.7,Suburb,390927.0,7.3,2.0
1773.0,4,2.9,5.0,1.0,4542.0,1,7.2,Waterfront,422692.0,6.9,0.16666666666666666
1818.0,3,2.2,23.0,2.0,5856.0,9,6.3,Suburb,353880.0,5.2,0.375
1383.0,2,1.5,5.0,2.0,2795.0,6,6.5,Suburb,258736.0,3.5,1.0
1673.0,3,2.1,12.0,2.0,3162.0,9,10.3,Suburb,296892.0,5.1,0.6923076923076923
1292.0,3,2.8,30.0,2.0,2186.0,6,3.8,Downtown,261576.0,5.8,0.1935483870967742
2290.0,3,2.1,31.0,0.0,2947.0,2,3.1,Waterfront,410896.0,5.1,0.0625
2369.0,4,2.2,12.0,1.0,3077.0,1,15.3,Suburb,337382.0,6.2,0.07692307692307693
785.0,4,3.3,31.0,0.0,2513.0,8,2.0,Rural,177787.0,7.3,0.25
1289.0,2,1.6,36.0,1.0,3558.0,3,1.6,Downtown,238363.0,3.6,0.08108108108108109
977.0,3,2.3,21.0,2.0,2657.0,1,0.2,Downtown,223733.0,5.3,0.045454545454545456
1442.0,3,3.1,5.0,0.0,3769.0,8,1.9,Downtown,308320.0,6.1,1.3333333333333333
1754.0,2,1.7,6.0,1.0,5531.0,1,5.8,Suburb,267853.0,3.7,0.14285714285714285
1003.0,4,3.0,8.0,1.0,2312.0,8,6.2,Suburb,267816.0,7.0,0.8888888888888888
1293.0,5,2.9,2.0,2.0,4140.0,1,2.3,Rural,178257.0,7.9,0.3333333333333333
1248.0,3,2.2,6.0,2.0,2529.0,9,0.6,Suburb,311708.0,5.2,1.2857142857142858
1914.0,4,3.2,5.0,2.0,6376.0,9,10.9,Waterfront,539557.0,7.2,1.5
1838.0,4,2.1,12.0,1.0,5159.0,9,11.3,Downtown,422482.0,6.1,0.6923076923076923
1403.0,4,3.0,48.0,3.0,2513.0,3,49.1,Rural,135046.0,7.0,0.061224489795918366
1897.0,2,1.8,2.0,2.0,4738.0,4,18.4,Rural,229054.0,3.8,1.3333333333333333
1499.0,5,3.5,25.0,2.0,3637.0,5,20.8,Rural,234029.0,8.5,0.19230769230769232
1651.0,3,2.8,23.0,2.0,2505.0,6,12.8,Rural,197644.0,5.8,0.25
2720.0,3,2.5,2.0,2.0,6963.0,9,7.6,Rural,375210.0,5.5,3.0
2537.0,2,2.4,51.0,3.0,4881.0,4,1.1,Suburb,353540.0,4.4,0.07692307692307693
1085.0,3,1.8,17.0,1.0,1433.0,6,7.8,Downtown,268578.0,4.8,0.3333333333333333
2256.0,2,1.8,9.0,2.0,7630.0,1,0.5,Downtown,390386.0,3.8,0.1
2246.0,2,1.7,28.0,0.0,6009.0,2,17.3,Waterfront,442460.0,3.7,0.06896551724137931
1168.0,3,1.8,6.0,2.0,3757.0,8,5.3,Suburb,251048.0,4.8,1.1428571428571428
2250.0,4,3.4,24.0,1.0,6199.0,4,9.6,Rural,285525.0,7.4,0.16
2646.0,4,4.1,1.0,1.0,5348.0,10,0.4,Suburb,425618.0,8.1,5.0
1183.0,3,2.3,37.0,2.0,2815.0,7,6.1,Downtown,293845.0,5.3,0.18421052631578946
1295.0,4,3.2,12.0,2.0,3567.0,4,2.9,Downtown,304890.0,7.2,0.3076923076923077
2360.0,4,2.9,20.0,0.0,8044.0,9,2.7,Suburb,413511.0,6.9,0.42857142857142855
1949.0,4,2.5,5.0,2.0,3476.0,9,3.9,Suburb,344753.0,6.5,1.5
2103.0,2,1.0,23.0,2.0,6756.0,4,0.2,Downtown,376667.0,3.0,0.16666666666666666
1987.0,4,2.5,30.0,1.0,6608.0,8,5.0,Suburb,363991.0,6.5,0.25806451612903225
2015.0,5,2.8,13.0,2.0,5525.0,6,5.3,Downtown,413751.0,7.8,0.42857142857142855
1070.0,4,3.8,19.0,2.0,3576.0,1,15.9,Suburb,237370.0,7.8,0.05
2376.0,3,2.2,12.0,2.0,5026.0,7,4.8,Downtown,453871.0,5.2,0.5384615384615384
2443.0,3,2.1,45.0,1.0,8287.0,1,3.6,Rural,262393.0,5.1,0.021739130434782608
1674.0,4,3.3,14.0,1.0,4715.0,3,42.0,Suburb,263187.0,7.3,0.2
1776.0,3,1.7,37.0,2.0,2303.0,8,6.8,Suburb,317080.0,4.7,0.21052631578947367
958.0,2,1.3,32.0,3.0,3148.0,9,5.1,Downtown,273324.0,3.3,0.2727272727272727
2083.0,3,2.3,11.0,2.0,4821.0,3,5.5,Downtown,378614.0,5.3,0.25
2115.0,4,3.4,5.0,0.0,4777.0,1,13.3,Suburb,271890.0,7.4,0.16666666666666666
1766.0,4,3.2,10.0,2.0,4420.0,1,3.3,Suburb,268769.0,7.2,0.09090909090909091
2418.0,2,1.8,35.0,2.0,3732.0,7,3.9,Suburb,333876.0,3.8,0.19444444444444445
1616.0,5,3.5,5.0,0.0,3683.0,5,11.3,Downtown,328420.0,8.5,0.8333333333333334
2111.0,3,2.5,15.0,3.0,6569.0,1,0.6,Suburb,317143.0,5.5,0.0625
1239.0,4,3.0,33.0,3.0,1531.0,6,16.0,Rural,185208.0,7.0,0.17647058823529413
1787.0,4,2.4,9.0,0.0,3266.0,6,4.5,Rural,257356.0,6.4,0.6
1704.0,4,2.9,21.0,3.0,2054.0,4,7.0,Downtown,322917.0,6.9,0.18181818181818182
1924.0,5,3.0,6.0,1.0,4148.0,7,11.3,Suburb,353408.0,8.0,1.0
1597.0,3,2.3,2.0,2.0,4592.0,7,2.5,Downtown,393163.0,5.3,2.3333333333333335
1728.0,4,2.7,32.0,1.0,5248.0,9,17.7,Downtown,413512.0,6.7,0.2727272727272727
2254.0,2,3.0,2.0,1.0,7605.0,1,31.0,Waterfront,436017.0,5.0,0.3333333333333333
1560.0,4,2.9,6.0,2.0,4055.0,5,5.5,Downtown,347967.0,6.9,0.7142857142857143
916.0,4,2.2,39.0,2.0,1636.0,10,22.1,Suburb,228704.0,6.2,0.25
2762.0,4,2.8,9.0,0.0,9185.0,3,0.2,Suburb,433050.0,6.8,0.3
2560.0,3,2.6,72.0,2.0,7637.0,7,18.0,Rural,322287.0,5.6,0.0958904109589041
1089.0,4,3.7,78.0,1.0,2746.0,4,3.0,Suburb,195121.0,7.7,0.05063291139240506
2179.0,2,1.4,6.0,1.0,6101.0,4,3.0,Downtown,376792.0,3.4,0.5714285714285714
1523.0,2,1.0,1.0,1.0,5065.0,1,2.1,Suburb,268680.0,3.0,0.5
1945.0,4,3.3,24.0,2.0,5521.0,1,3.1,Suburb,290908.0,7.3,0.04
1962.0,3,1.6,12.0,1.0,4017.0,10,1.9,Downtown,409596.0,4.6,0.7692307692307693
1671.0,4,2.7,2.0,0.0,4746.0,2,18.9,Suburb,272886.0,6.7,0.6666666666666666
1369.0,3,2.2,25.0,0.0,1770.0,2,18.3,Downtown,221262.0,5.2,0.07692307692307693
1420.0,2,1.7,1.0,0.0,2966.0,1,0.9,Downtown,278608.0,3.7,0.5
1296.0,4,3.2,41.0,2.0,2766.0,8,1.2,Suburb,298196.0,7.2,0.19047619047619047
1342.0,3,2.0,3.0,3.0,2125.0,6,15.8,Downtown,278869.0,5.0,1.5
1763.0,2,1.6,3.0,0.0,2209.0,6,4.1,Suburb,272224.0,3.6,1.5
1406.0,4,2.9,4.0,3.0,2119.0,10,1.5,Suburb,330300.0,6.9,2.0
2175.0,3,2.4,65.0,2.0,5885.0,10,5.7,Rural,300324.0,5.4,0.15151515151515152
2618.0,4,2.9,24.0,2.0,7973.0,9,4.3,Downtown,479672.0,6.9,0.36
1481.0,3,2.5,32.0,2.0,5143.0,5,2.0,Downtown,307274.0,5.5,0.15151515151515152
1932.0,4,3.3,10.0,2.0,3858.0,4,10.2,Downtown,363667.0,7.3,0.36363636363636365
2075.0,4,3.1,8.0,0.0,5351.0,6,8.0,Suburb,362563.0,7.1,0.6666666666666666
2060.0,4,3.1,5.0,2.0,6912.0,8,0.8,Rural,331004.0,7.1,1.3333333333333333
1842.0,2,1.0,13.0,2.0,2918.0,1,20.8,Downtown,308661.0,3.0,0.07142857142857142
2208.0,4,2.9,16.0,2.0,6294.0,7,6.5,Waterfront,521791.0,6.9,0.4117647058823529
2065.0,4,3.1,20.0,2.0,6064.0,8,2.3,Downtown,425066.0,7.1,0.38095238095238093
1119.0,4,3.3,6.0,0.0,1572.0,9,1.8,Suburb,267253.0,7.3,1.2857142857142858
2278.0,3,2.0,59.0,2.0,7246.0,8,1.2,Rural,275812.0,5.0,0.13333333333333333
2288.0,4,2.6,4.0,2.0,7024.0,7,4.4,Rural,319375.0,6.6,1.4
1380.0,4,2.6,67.0,1.0,1762.0,3,1.2,Rural,168382.0,6.6,0.04411764705882353
1821.0,2,2.0,0.0,1.0,2567.0,2,4.3,Rural,224725.0,4.0,2.0
2176.0,3,2.8,13.0,2.0,2857.0,3,1.3,Suburb,333905.0,5.8,0.21428571428571427
1685.0,4,2.7,8.0,2.0,3319.0,4,8.6,Rural,234757.0,6.7,0.4444444444444444
2390.0,1,1.6,12.0,2.0,5668.0,4,12.3,Downtown,393356.0,2.6,0.3076923076923077
3100.0,5,3.6,17.0,2.0,7516.0,6,6.4,Rural,380847.0,8.6,0.3333333333333333
1368.0,4,2.8,11.0,1.0,2484.0,7,9.1,Suburb,257827.0,6.8,0.5833333333333334
1040.0,4,2.8,11.0,0.0,3429.0,4,22.3,Rural,164305.0,6.8,0.3333333333333333
1967.0,3,2.7,26.0,0.0,4026.0,10,8.1,Suburb,349149.0,5.7,0.37037037037037035
2197.0,2,1.9,23.0,0.0,2867.0,6,3.6,Suburb,318683.0,3.9,0.25
1673.0,5,4.6,36.0,1.0,3163.0,9,4.8,Suburb,327657.0,9.6,0.24324324324324326
2599.0,3,1.9,6.0,1.0,6294.0,6,15.8,Rural,298613.0,4.9,0.8571428571428571
1064.0,4,3.2,19.0,2.0,2276.0,3,1.1,Downtown,233833.0,7.2,0.15
2181.0,3,2.0,18.0,2.0,3991.0,1,3.2,Downtown,340843.0,5.0,0.05263157894736842
1467.0,2,1.3,9.0,0.0,2203.0,10,6.9,Downtown,339878.0,3.3,1.0
2746.0,1,1.1,13.0,1.0,8469.0,10,9.0,Downtown,479274.0,2.1,0.7142857142857143
2896.0,3,2.4,8.0,1.0,10110.0,5,11.5,Rural,343595.0,5.4,0.5555555555555556
1378.0,5,5.0,3.0,2.0,2698.0,10,3.1,Downtown,419596.0,10.0,2.5
1498.0,3,2.2,5.0,0.0,3112.0,10,1.3,Waterfront,433679.0,5.2,1.6666666666666667
2273.0,3,1.7,2.0,0.0,5959.0,3,24.8,Suburb,319227.0,4.7,1.0
1587.0,3,2.4,23.0,3.0,4527.0,8,0.6,Downtown,404484.0,5.4,0.3333333333333333
1775.0,3,1.3,22.0,2.0,3730.0,10,0.8,Rural,277386.0,4.3,0.43478260869565216
1814.0,3,2.3,60.0,1.0,5952.0,1,5.5,Suburb,267445.0,5.3,0.01639344262295082
744.0,4,2.9,26.0,1.0,1851.0,2,13.7,Suburb,141823.0,6.9,0.07407407407407407
1792.0,3,2.7,1.0,1.0,4007.0,3,11.9,Suburb,287681.0,5.7,1.5
1421.0,3,2.8,43.0,2.0,3819.0,3,22.2,Rural,181973.0,5.8,0.06818181818181818
1529.0,2,1.4,40.0,2.0,5186.0,8,1.2,Downtown,362604.0,3.4,0.1951219512195122
2594.0,5,3.4,12.0,0.0,7853.0,5,3.8,Waterfront,597947.0,8.4,0.38461538461538464
1109.0,2,1.3,18.0,2.0,1433.0,8,2.7,Waterfront,338109.0,3.3,0.42105263157894735
2247.0,2,1.1,75.0,1.0,4414.0,6,15.8,Suburb,312059.0,3.1,0.07894736842105263
1647.0,4,3.1,15.0,1.0,3759.0,2,5.4,Downtown,270848.0,7.1,0.125
1646.0,3,1.7,47.0,1.0,3166.0,4,0.2,Suburb,217508.0,4.7,0.08333333333333333
2235.0,3,2.1,2.0,2.0,6281.0,9,9.8,Downtown,474701.0,5.1,3.0
1987.0,3,1.8,4.0,1.0,6161.0,4,3.9,Downtown,329816.0,4.8,0.8
2114.0,4,3.2,12.0,1.0,6093.0,5,6.1,Downtown,411350.0,7.2,0.38461538461538464
2333.0,2,2.6,18.0,1.0,8108.0,5,17.9,Suburb,359999.0,4.6,0.2631578947368421
1618.0,4,2.2,34.0,0.0,2956.0,10,2.4,Rural,272448.0,6.2,0.2857142857142857
1463.0,4,2.0,89.0,2.0,4700.0,8,2.2,Rural,225208.0,6.0,0.08888888888888889
1203.0,3,2.2,10.0,1.0,3565.0,6,2.4,Rural,237417.0,5.2,0.5454545454545454
1346.0,3,2.3,1.0,0.0,2736.0,10,3.3,Suburb,292750.0,5.3,5.0
3422.0,3,2.4,32.0,2.0,9884.0,7,0.9,Suburb,528210.0,5.4,0.21212121212121213
2485.0,4,2.7,19.0,2.0,3577.0,6,9.6,Suburb,342803.0,6.7,0.3
1057.0,3,2.2,4.0,2.0,3187.0,5,1.9,Waterfront,293646.0,5.2,1.0
1073.0,3,2.5,14.0,2.0,2601.0,5,20.8,Downtown,248857.0,5.5,0.3333333333333333
2065.0,3,2.8,27.0,1.0,3866.0,3,1.9,Rural,217888.0,5.8,0.10714285714285714
2101.0,5,2.5,29.0,2.0,5690.0,7,2.4,Suburb,366468.0,7.5,0.23333333333333334
2102.0,3,2.1,14.0,2.0,5624.0,10,2.8,Suburb,381908.0,5.1,0.6666666666666666
1660.0,5,3.6,7.0,1.0,2792.0,5,11.7,Rural,242913.0,8.6,0.625
1731.0,3,1.8,73.0,3.0,2198.0,7,4.5,Suburb,261572.0,4.8,0.0945945945945946
1980.0,2,2.6,22.0,0.0,4351.0,2,13.7,Rural,225674.0,4.6,0.08695652173913043
1847.0,2,1.4,10.0,2.0,4636.0,9,12.3,Waterfront,491701.0,3.4,0.8181818181818182
579.0,3,2.3,7.0,2.0,1862.0,8,21.2,Suburb,192486.0,5.3,1.0
1674.0,2,2.0,26.0,2.0,5583.0,5,11.3,Downtown,341800.0,4.0,0.18518518518518517
